source,target,budget,target_share,draw_seed,raw_auc,rank_auc,rank_gap,rank_diverged
COAD,STAD,50,60,2,0.7279426922284065,0.7408266336837764,0.012883941455369974,True
COAD,STAD,50,60,3,0.6836734693877551,0.7003452896310038,0.01667182024324876,True
COAD,STAD,50,60,4,0.6866110080395795,0.7169913419913421,0.03038033395176254,True
COAD,STAD,50,60,5,0.7543805400948257,0.7549989692846835,0.0006184291898577721,False
COAD,STAD,50,60,6,0.7397959183673469,0.73294166151309,0.0068542568542568905,False
COAD,STAD,50,60,7,0.6717171717171717,0.6976138940424654,0.02589672232529372,True
COAD,STAD,50,60,8,0.779839208410637,0.7999381570810142,0.020098948670377204,True
COAD,STAD,50,60,9,0.7975159760874047,0.7951710987425273,0.0023448773448773164,False
COAD,STAD,50,60,10,0.781127602556174,0.7611832611832611,0.0199443413729129,True
COAD,STAD,50,60,11,0.7956606885178312,0.7994485673057101,0.0037878787878788955,False
COAD,STAD,50,60,12,0.7301071943929086,0.7368841475984333,0.006776953205524738,False
COAD,STAD,50,60,13,0.7961760461760462,0.8227427334570191,0.02656668728097289,True
COAD,STAD,50,60,14,0.7417542774685632,0.731756338899196,0.009997938569367149,False
COAD,STAD,50,60,15,0.7662853019995878,0.7457998350855494,0.020485466914038408,True
COAD,STAD,50,60,16,0.6770253555967842,0.710265924551639,0.03324056895485472,True
COAD,STAD,50,60,17,0.7420634920634921,0.7323232323232323,0.009740259740259827,False
COAD,STAD,50,60,18,0.7007833436404866,0.7252628324056895,0.024479488765202895,True
COAD,STAD,50,60,19,0.7270665842094413,0.7183570397856112,0.008709544423830096,False
COAD,STAD,50,70,0,0.7260358688930117,0.7300298907441765,0.0039940218511647085,False
COAD,STAD,50,70,1,0.7763863121005977,0.7735260770975056,0.002860235003092071,False
COAD,STAD,50,70,2,0.7421150278293136,0.749201195629767,0.007086167800453347,False
COAD,STAD,50,70,3,0.6920737992166563,0.7177643784786643,0.025690579262007907,True
COAD,STAD,50,70,4,0.6855287569573284,0.7207792207792207,0.03525046382189234,True
COAD,STAD,50,70,5,0.7792207792207791,0.7649196042053186,0.014301175015460577,True
COAD,STAD,50,70,6,0.7361884147598433,0.7358018965161822,0.00038651824366109366,False
COAD,STAD,50,70,7,0.7138734281591423,0.7367810760667903,0.022907647907647988,True
COAD,STAD,50,70,8,0.8132859204287776,0.8157338693052978,0.002447948876520223,False
COAD,STAD,50,70,9,0.7765924551638838,0.7801226551226551,0.0035301999587713517,False
COAD,STAD,50,70,10,0.7835497835497836,0.7532209853638425,0.03032879818594103,True
COAD,STAD,50,70,11,0.8194186765615337,0.8208874458874459,0.0014687693259122225,False
COAD,STAD,50,70,12,0.7365491651205938,0.7400020614306329,0.0034528963100390886,False
COAD,STAD,50,70,13,0.8156050298907441,0.8287981859410429,0.013193156050298804,True
COAD,STAD,50,70,14,0.7526283240568955,0.751082251082251,0.0015460729746444857,False
COAD,STAD,50,70,15,0.6852195423623995,0.6628787878787877,0.022340754483611724,True
COAD,STAD,50,70,16,0.6840857555143269,0.7118893011750154,0.027803545660688433,True
COAD,STAD,50,70,17,0.7526283240568955,0.7469336219336219,0.0056947021232736095,False
COAD,STAD,50,70,18,0.7587610801896516,0.7658730158730159,0.007111935683364323,False
COAD,STAD,50,70,19,0.7314471243042673,0.7277107812822099,0.0037363430220573868,False
COAD,STAD,50,80,0,0.7397443826015255,0.7409812409812409,0.001236858379715322,False
COAD,STAD,50,80,1,0.8279220779220778,0.8200628736343021,0.007859204287775756,False
COAD,STAD,50,80,2,0.7512368583797154,0.7577045969903112,0.006467738610595797,False
COAD,STAD,50,80,3,0.7401566687280973,0.7526025561739846,0.012445887445887371,True
COAD,STAD,50,80,4,0.7544836116264689,0.7812049062049062,0.026721294578437305,True
COAD,STAD,50,80,5,0.7855081426509999,0.7748144712430427,0.010693671407957184,True
COAD,STAD,50,80,6,0.7468563182848897,0.7499226963512677,0.003066378066377995,False
COAD,STAD,50,80,7,0.7606679035250463,0.7855339105339104,0.0248660070088641,True
COAD,STAD,50,80,8,0.8365800865800865,0.8270717377860234,0.009508348794063148,False
COAD,STAD,50,80,9,0.78865182436611,0.7963048855905999,0.007653061224489832,False
COAD,STAD,50,80,10,0.7922077922077922,0.7866934652648938,0.00551432694289844,False
COAD,STAD,50,80,11,0.8332817975675119,0.8431508967223252,0.009869099154813377,False
COAD,STAD,50,80,12,0.7351576994434137,0.744743351886209,0.0095856524427953,False
COAD,STAD,50,80,13,0.8058647701504844,0.8319934034219748,0.026128633271490398,True
COAD,STAD,50,80,14,0.7415481344052772,0.7399247577819006,0.0016233766233766378,False
COAD,STAD,50,80,15,0.7277880849309419,0.729978354978355,0.002190270047413012,False
COAD,STAD,50,80,16,0.6832096474953617,0.7059111523397237,0.022701504844361953,True
COAD,STAD,50,80,17,0.7404658833230262,0.7498196248196247,0.009353741496598511,False
COAD,STAD,50,80,18,0.7704081632653061,0.7807410843125129,0.010332921047206733,True
COAD,STAD,50,80,19,0.7480931766646053,0.7444341372912802,0.0036590393733251236,False
COAD,STAD,50,90,0,0.722531436817151,0.7288961038961039,0.00636466707895289,False
COAD,STAD,50,90,1,0.806792413935271,0.8059936095650381,0.0007988043702329417,False
COAD,STAD,50,90,2,0.7576788291074005,0.7581168831168832,0.00043805400948271345,False
COAD,STAD,50,90,3,0.7429911358482786,0.749201195629767,0.006210059781488364,False
COAD,STAD,50,90,4,0.761595547309833,0.7919758812615956,0.03038033395176254,True
COAD,STAD,50,90,5,0.778447742733457,0.7657957122242836,0.012652030509173406,True
COAD,STAD,50,90,6,0.7838074623788909,0.7914089878375592,0.007601525458668323,False
COAD,STAD,50,90,7,0.765563801278087,0.7731653267367553,0.007601525458668323,False
COAD,STAD,50,90,8,0.8796124510410224,0.8727839620696763,0.006828488971346025,False
COAD,STAD,50,90,9,0.8041640898783756,0.8071531642960215,0.002989074417645843,False
COAD,STAD,50,90,10,0.7856112141826427,0.7802772624201195,0.005333951762523159,False
COAD,STAD,50,90,11,0.8264790764790765,0.8396464646464648,0.013167388167388272,True
COAD,STAD,50,90,12,0.7693774479488766,0.7786023500309214,0.00922490208204474,False
COAD,STAD,50,90,13,0.7856112141826428,0.8066893424036281,0.021078128220985315,True
COAD,STAD,50,90,14,0.768346732632447,0.7697124304267162,0.001365697794269205,False
COAD,STAD,50,90,15,0.7474747474747475,0.7500257678829106,0.0025510204081631294,False
COAD,STAD,50,90,16,0.734436198721913,0.7492011956297671,0.014764996907854044,True
COAD,STAD,50,90,17,0.7493815708101422,0.7770305091733662,0.027648938363224018,True
COAD,STAD,50,90,18,0.7880333951762523,0.7871572871572872,0.0008761080189650938,False
COAD,STAD,50,90,19,0.7229952587095444,0.7168367346938777,0.006158524015666744,False
COAD,STAD,50,100,0,0.7179447536590393,0.718176664605236,0.0002319109461966784,False
COAD,STAD,50,100,1,0.7864357864357864,0.7994227994227993,0.01298701298701288,True
COAD,STAD,50,100,2,0.7351576994434137,0.7381725417439703,0.003014842300556597,False
COAD,STAD,50,100,3,0.7288703360131931,0.734513502370645,0.00564316635745199,False
COAD,STAD,50,100,4,0.7534528963100392,0.775175221603793,0.02172232529375384,True
COAD,STAD,50,100,5,0.7825706039991754,0.7703823953823954,0.01218820861678005,True
COAD,STAD,50,100,6,0.7880849309420739,0.7896567717996289,0.001571840857555018,False
COAD,STAD,50,100,7,0.7246444032158318,0.7359565038136465,0.011312100597814734,True
COAD,STAD,50,100,8,0.8427643784786641,0.8332044939187795,0.009559884559884657,False
COAD,STAD,50,100,9,0.7862296433725005,0.7944495980210265,0.008219954648526095,False
COAD,STAD,50,100,10,0.7857142857142857,0.7748402391259535,0.010874046588332242,True
COAD,STAD,50,100,11,0.8180787466501752,0.8307823129251701,0.012703566274994915,True
COAD,STAD,50,100,12,0.7339723768295197,0.7391259534116676,0.0051535765821479895,False
COAD,STAD,50,100,13,0.8028756957328387,0.835935889507318,0.03306019377447933,True
COAD,STAD,50,100,14,0.7634508348794062,0.7692743764172334,0.005823541537827159,False
COAD,STAD,50,100,15,0.726705833848691,0.7293083900226758,0.002602556173984749,False
COAD,STAD,50,100,16,0.7351576994434138,0.7488404452690167,0.013682745825602916,True
COAD,STAD,50,100,17,0.7045454545454546,0.7475520511234797,0.04300659657802508,True
COAD,STAD,50,100,18,0.7698928056070913,0.771902700474129,0.0020098948670377315,False
COAD,STAD,50,100,19,0.7467017109874252,0.7565708101422388,0.009869099154813599,False
COAD,STAD,100,0,0,0.5543702329416614,0.5652958152958153,0.010925582354153862,True
COAD,STAD,100,0,1,0.539734075448361,0.5712224283652854,0.03148835291692431,True
COAD,STAD,100,0,2,0.6242527313955885,0.6215728715728716,0.0026798598227169013,False
COAD,STAD,100,0,3,0.6260564831993404,0.6515151515151516,0.025458668315811228,True
COAD,STAD,100,0,4,0.494949494949495,0.5296846011131725,0.03473510616367753,True
COAD,STAD,100,0,5,0.543805400948258,0.6151309008451865,0.07132549989692849,True
COAD,STAD,100,0,6,0.6673366316223459,0.6494021851164709,0.017934446505875057,True
COAD,STAD,100,0,7,0.5551432694289837,0.5467687074829932,0.00837456194599051,False
COAD,STAD,100,0,8,0.5608122036693465,0.5520511234796949,0.008761080189651604,False
COAD,STAD,100,0,9,0.4792310863739435,0.5328540507111935,0.05362296433725,True
COAD,STAD,100,0,10,0.5483405483405484,0.5567924139352711,0.008451865594722774,False
COAD,STAD,100,0,11,0.563440527726242,0.560064935064935,0.0033755926613069365,False
COAD,STAD,100,0,12,0.5647804576376004,0.6039476396619254,0.03916718202432501,True
COAD,STAD,100,0,13,0.6037930323644609,0.5955473098330242,0.008245722531436739,False
COAD,STAD,100,0,14,0.5431354359925789,0.6076066790352503,0.06447124304267149,True
COAD,STAD,100,0,15,0.6548134405277262,0.655045351473923,0.00023191094619678942,False
COAD,STAD,100,0,16,0.6097196454339311,0.5853689960832817,0.024350649350649345,True
COAD,STAD,100,0,17,0.5216965574108432,0.5429292929292928,0.02123273551844962,True
COAD,STAD,100,0,18,0.5013399299113585,0.5240156668728098,0.02267573696145131,True
COAD,STAD,100,0,19,0.5727685013399298,0.6215471036899608,0.04877860235003095,True
COAD,STAD,100,10,0,0.7175324675324676,0.7284065141207998,0.010874046588332242,True
COAD,STAD,100,10,1,0.7374768089053803,0.7496392496392497,0.012162440733869406,True
COAD,STAD,100,10,2,0.7366007008864152,0.7391259534116678,0.002525252525252597,False
COAD,STAD,100,10,3,0.6758915687487116,0.6743970315398886,0.001494537208822977,False
COAD,STAD,100,10,4,0.6368274582560296,0.658214801071944,0.021387342815914367,True
COAD,STAD,100,10,5,0.6870232941661513,0.7209338280766853,0.033910533910534,True
COAD,STAD,100,10,6,0.7083591012162441,0.7235106163677592,0.015151515151515027,True
COAD,STAD,100,10,7,0.6363121005978147,0.6704803133374562,0.034168212739641435,True
COAD,STAD,100,10,8,0.7026901669758813,0.7046227581941868,0.0019325912183055793,False
COAD,STAD,100,10,9,0.7001133786848073,0.7089002267573696,0.008786848072562359,False
COAD,STAD,100,10,10,0.660379303236446,0.6534992784992785,0.006880024737167534,False
COAD,STAD,100,10,11,0.7450525664811379,0.7446145124716554,0.0004380540094824914,False
COAD,STAD,100,10,12,0.7541228612657183,0.7442279942279942,0.00989486703772402,False
COAD,STAD,100,10,13,0.7259327973613687,0.7347196454339312,0.00878684807256247,False
COAD,STAD,100,10,14,0.6700164914450628,0.7043908472479901,0.03437435580292725,True
COAD,STAD,100,10,15,0.7891156462585035,0.7856112141826427,0.0035044320758608194,False
COAD,STAD,100,10,16,0.6643475572047001,0.6635229849515564,0.0008245722531436961,False
COAD,STAD,100,10,17,0.6787775716347144,0.6707122242836528,0.00806534735106157,False
COAD,STAD,100,10,18,0.6335807050092764,0.6363121005978148,0.00273139558853841,False
COAD,STAD,100,10,19,0.7249536178107606,0.7075087610801897,0.017444856730570946,True
COAD,STAD,100,20,0,0.7372706658420943,0.7383529169243455,0.0010822510822511289,False
COAD,STAD,100,20,1,0.748505462791177,0.7563904349618635,0.00788497217068651,False
COAD,STAD,100,20,2,0.7295918367346939,0.7452587095444239,0.015666872809730004,True
COAD,STAD,100,20,3,0.7463409606266749,0.7406204906204905,0.005720470006184364,False
COAD,STAD,100,20,4,0.6574933003504432,0.6861471861471862,0.028653885796742995,True
COAD,STAD,100,20,5,0.7167594310451454,0.759224902082045,0.04246547103689957,True
COAD,STAD,100,20,6,0.7199031127602556,0.7280457637600495,0.008142650999793832,False
COAD,STAD,100,20,7,0.6534735106163677,0.6702226345083487,0.01674912389198102,True
COAD,STAD,100,20,8,0.7523706452277881,0.7494846423417851,0.0028860028860029363,False
COAD,STAD,100,20,9,0.73850752422181,0.7321686250257678,0.006338899196042136,False
COAD,STAD,100,20,10,0.7709750566893424,0.7452329416615129,0.025742115027829526,True
COAD,STAD,100,20,11,0.7998350855493712,0.8047052154195011,0.004870129870129913,False
COAD,STAD,100,20,12,0.7867450010307152,0.7732426303854874,0.013502370645227857,True
COAD,STAD,100,20,13,0.7551535765821479,0.7861781076066789,0.031024531024531066,True
COAD,STAD,100,20,14,0.7344877344877345,0.7396670789527933,0.005179344465058744,False
COAD,STAD,100,20,15,0.7787569573283858,0.7651257472686045,0.013631210059781296,True
COAD,STAD,100,20,16,0.7136672850958564,0.721243042671614,0.007575757575757569,False
COAD,STAD,100,20,17,0.6934652648938362,0.6874871160585446,0.005978148835291575,False
COAD,STAD,100,20,18,0.7064522778808493,0.7115543186971758,0.005102040816326481,False
COAD,STAD,100,20,19,0.7227375798804371,0.711734693877551,0.011002886002886125,True
COAD,STAD,100,30,0,0.7293856936714079,0.7347454133168418,0.0053597196454339135,False
COAD,STAD,100,30,1,0.7511853226138941,0.7588126159554731,0.007627293341578967,False
COAD,STAD,100,30,2,0.7196454339311482,0.7297464440321583,0.010101010101010055,True
COAD,STAD,100,30,3,0.7318078746650175,0.7276077097505669,0.0042001649144506326,False
COAD,STAD,100,30,4,0.7109874252731395,0.7362657184085756,0.02527829313543606,True
COAD,STAD,100,30,5,0.7285095856524428,0.7466501752216037,0.01814058956916087,True
COAD,STAD,100,30,6,0.7247990105132962,0.7320140177283034,0.00721500721500723,False
COAD,STAD,100,30,7,0.6728509585652442,0.7015563801278086,0.028705421562564393,True
COAD,STAD,100,30,8,0.7698412698412699,0.7743764172335601,0.0045351473922902175,False
COAD,STAD,100,30,9,0.761595547309833,0.764378478664193,0.002782931354359919,False
COAD,STAD,100,30,10,0.7991651205936919,0.7734745413316841,0.025690579262007796,True
COAD,STAD,100,30,11,0.8113275613275613,0.8170222634508348,0.0056947021232734985,False
COAD,STAD,100,30,12,0.7726757369614513,0.7663368377654092,0.006338899196042136,False
COAD,STAD,100,30,13,0.7858173572459287,0.8052978767264481,0.01948051948051943,True
COAD,STAD,100,30,14,0.7679859822716966,0.7695320552463409,0.0015460729746443747,False
COAD,STAD,100,30,15,0.8024634096062667,0.79143475572047,0.011028653885796769,True
COAD,STAD,100,30,16,0.7336631622345908,0.7600494743351887,0.02638631210059783,True
COAD,STAD,100,30,17,0.7271696557410843,0.7110647289218719,0.016104926819212384,True
COAD,STAD,100,30,18,0.7418058132343847,0.7588641517212946,0.017058338486909963,True
COAD,STAD,100,30,19,0.7206761492475778,0.70926097711812,0.011415172129457862,True
COAD,STAD,100,40,0,0.7559266130694702,0.765563801278087,0.00963718820861681,False
COAD,STAD,100,40,1,0.8035971964543394,0.817408781694496,0.013811585240156687,True
COAD,STAD,100,40,2,0.7661306947021232,0.7648938363224078,0.0012368583797154331,False
COAD,STAD,100,40,3,0.7395382395382395,0.7340496804782518,0.0054885590599876855,False
COAD,STAD,100,40,4,0.7063492063492064,0.7507215007215007,0.044372294372294285,True
COAD,STAD,100,40,5,0.8029272314986601,0.8010204081632654,0.001906823335394714,False
COAD,STAD,100,40,6,0.7486600700886414,0.7573180787466501,0.008658008658008698,False
COAD,STAD,100,40,7,0.7442795299938157,0.7659503195217481,0.021670789527932333,True
COAD,STAD,100,40,8,0.8200371057513914,0.8151669758812616,0.004870129870129802,False
COAD,STAD,100,40,9,0.7604617604617604,0.7609255823541536,0.0004638218923932458,False
COAD,STAD,100,40,10,0.820088641517213,0.7971809936095651,0.022907647907647877,True
COAD,STAD,100,40,11,0.8243145743145743,0.829210472067615,0.004895897753040668,False
COAD,STAD,100,40,12,0.7609255823541539,0.7590187590187589,0.001906823335394936,False
COAD,STAD,100,40,13,0.8231292517006802,0.8353947639661924,0.012265512265512202,True
COAD,STAD,100,40,14,0.7796846011131725,0.7830859616573901,0.00340136054421758,False
COAD,STAD,100,40,15,0.8175633889919605,0.8202690166975881,0.0027056277056276556,False
COAD,STAD,100,40,16,0.7075860647289218,0.7406204906204906,0.0330344258915688,True
COAD,STAD,100,40,17,0.7105236033807462,0.6991857349000206,0.0113378684807256,True
COAD,STAD,100,40,18,0.7662853019995877,0.7842197485054628,0.017934446505875168,True
COAD,STAD,100,40,19,0.7260874046588333,0.744047619047619,0.0179602143887857,True
COAD,STAD,100,50,0,0.7760255617398475,0.790146361574933,0.014120799835085518,True
COAD,STAD,100,50,1,0.8025664811379097,0.8176664605236035,0.01509997938569374,True
COAD,STAD,100,50,2,0.7704081632653061,0.7603586889301175,0.010049474335188657,True
